Name,Year,State,Party,Chamber,NetWorth,NetWorthRank,OSID,DistrictMedInc,District,DW Nominate,State Median Income,MedianIncome
Luetkemeyer Blaine,2012, Missouri, R, H,3808003,97, N00030026,,,0.485,49403.0,
Luetkemeyer Blaine,2011, Missouri, R, H,641003,244, N00030026,,,0.485,49403.0,
Luetkemeyer Blaine,2010, Missouri, R, H,3407502,93, N00030026,,,0.485,49403.0,
Luetkemeyer Blaine,2009, Missouri, R, H,3283002,89, N00030026,,,0.485,49403.0,
Luetkemeyer Blaine,2008, Missouri, R, H,3166503,88, N00030026,,,0.0,49403.0,
Luetkemeyer Blaine,2007, Missouri, R, H,3382502,-1, N00030026,,,0.0,49403.0,
Lujan Ben R,2013, New Mexico, D, H,280503,321, N00029562,,,-0.356,43221.0,
Lujan Ben R,2012, New Mexico, D, H,205502,347, N00029562,,,-0.388,43221.0,
Lujan Ben R,2011, New Mexico, D, H,140501,356, N00029562,,,-0.388,43221.0,
Lujan Ben R,2010, New Mexico, D, H,40501,393, N00029562,,,-0.388,43221.0,
Lujan Ben R,2009, New Mexico, D, H,40501,390, N00029562,,,-0.388,43221.0,
Lujan Ben R,2008, New Mexico, D, H,73002,380, N00029562,,,0.0,43221.0,
Lujan Ben R,2007, New Mexico, D, H,142500,-1, N00029562,,,0.0,43221.0,
Lummis Cynthia Marie,2013, Wyoming, R, H,15031013,42, N00029788,58752.0,,0.948,56835.0,
Lummis Cynthia Marie,2012, Wyoming, R, H,14410011,39, N00029788,58752.0,,0.682,56835.0,
Lummis Cynthia Marie,2011, Wyoming, R, H,15397011,38, N00029788,58752.0,,0.682,56835.0,
Lummis Cynthia Marie,2010, Wyoming, R, H,14822011,29, N00029788,58752.0,,0.682,56835.0,
Lummis Cynthia Marie,2009, Wyoming, R, H,14265514,28, N00029788,58752.0,,0.682,56835.0,
Lummis Cynthia Marie,2008, Wyoming, R, H,48288515,7, N00029788,58752.0,,0.0,56835.0,
Lummis Cynthia Marie,2007, Wyoming, R, H,48417014,-1, N00029788,58752.0,,0.0,56835.0,
Lynch Stephen F,2013, Massachusetts, D, H,680508,241, N00013855,,,-0.34,64373.0,
Lynch Stephen F,2012, Massachusetts, D, H,673008,243, N00013855,,,-0.387,64373.0,
Lynch Stephen F,2011, Massachusetts, D, H,673008,241, N00013855,,,-0.387,64373.0,
Lynch Stephen F,2010, Massachusetts, D, H,623504,237, N00013855,,,-0.387,64373.0,
Lynch Stephen F,2009, Massachusetts, D, H,693504,231, N00013855,,,-0.387,64373.0,
Lynch Stephen F,2008, Massachusetts, D, H,694004,214, N00013855,,,-0.387,64373.0,
Lynch Stephen F,2007, Massachusetts, D, H,624004,234, N00013855,,,-0.387,64373.0,
Lynch Stephen F,2006, Massachusetts, D, H,623504,236, N00013855,,,-0.387,64373.0,
Lynch Stephen F,2005, Massachusetts, D, H,715503,207, N00013855,,,-0.387,64373.0,
Maffei Dan,2013, New York, D, H,-15499,-1, N00027891,,,-0.166,51554.0,
Maffei Dan,2012, New York, D, H,-7999,424, N00027891,,,0.0,51554.0,
Maffei Dan,2011, New York, D, H,-49000,431, N00027891,,,0.0,51554.0,
Maffei Dan,2010, New York, D, H,-107501,-1, N00027891,,,-0.266,51554.0,
Maffei Dan,2009, New York, D, H,-140002,-1, N00027891,,,-0.266,51554.0,
Maffei Dan,2008, New York, D, H,-140002,440, N00027891,,,0.0,51554.0,
Maffei Dan,2007, New York, D, H,16502,-1, N00027891,,,0.0,51554.0,
Maloney Carolyn B,2013, New York, D, H,22162009,31, N00000078,,,-0.365,51554.0,
Maloney Carolyn B,2012, New York, D, H,28346508,22, N00000078,,,-0.418,51554.0,
Maloney Carolyn B,2011, New York, D, H,28622008,21, N00000078,,,-0.418,51554.0,
Maloney Carolyn B,2010, New York, D, H,28605506,16, N00000078,,,-0.418,51554.0,
Maloney Carolyn B,2009, New York, D, H,24472506,16, N00000078,,,-0.418,51554.0,
Maloney Carolyn B,2008, New York, D, H,36751046,10, N00000078,,,-0.418,51554.0,
Maloney Carolyn B,2007, New York, D, H,50297547,6, N00000078,,,-0.418,51554.0,
Maloney Carolyn B,2006, New York, D, H,34069545,10, N00000078,,,-0.418,51554.0,
Maloney Carolyn B,2005, New York, D, H,21785038,17, N00000078,,,-0.418,51554.0,
Maloney Sean Patrick,2013, New York, D, H,375500,295, N00034277,,,-0.17,51554.0,
Maloney Sean Patrick,2012, New York, D, H,1048006,202, N00034277,,,0.0,51554.0,
Maloney Sean Patrick,2011, New York, D, H,15717501,36, N00034277,,,0.0,51554.0,
Manchin Joe,2013, West Virginia, D, S,7682036,23, N00032838,,,-0.093,42581.0,
Manchin Joe,2012, West Virginia, D, S,5192535,28, N00032838,,,-0.093,42581.0,
Manchin Joe,2011, West Virginia, D, S,7650051,25, N00032838,,,-0.093,42581.0,
Manchin Joe,2010, West Virginia, D, S,7177544,28, N00032838,,,-0.093,42581.0,
Manchin Joe,2009, West Virginia, D, S,6003040,30, N00032838,,,-0.093,42581.0,
Marchant Kenny,2013, Texas, R, H,7900077,55, N00026710,,,0.937,52169.0,
Marchant Kenny,2012, Texas, R, H,15945325,36, N00026710,,,0.603,52169.0,
Marchant Kenny,2011, Texas, R, H,23304733,25, N00026710,,,0.603,52169.0,
Marchant Kenny,2010, Texas, R, H,49340276,7, N00026710,,,0.603,52169.0,
Marchant Kenny,2009, Texas, R, H,38217368,12, N00026710,,,0.603,52169.0,
Marchant Kenny,2008, Texas, R, H,27375795,15, N00026710,,,0.603,52169.0,
Marchant Kenny,2007, Texas, R, H,31890104,13, N00026710,,,0.603,52169.0,
Marchant Kenny,2006, Texas, R, H,15958938,26, N00026710,,,0.603,52169.0,
Marchant Kenny,2005, Texas, R, H,13460069,27, N00026710,,,0.603,52169.0,
Marino Tom,2013, Pennsylvania, R, H,177603,350, N00031777,,,0.502,52768.0,
Marino Tom,2012, Pennsylvania, R, H,141446,369, N00031777,,,0.398,52768.0,
Marino Tom,2011, Pennsylvania, R, H,81503,375, N00031777,,,0.398,52768.0,
Marino Tom,2010, Pennsylvania, R, H,75478,381, N00031777,,,0.0,52768.0,
Marino Tom,2009, Pennsylvania, R, H,409012,280, N00031777,,,0.0,52768.0,
Markey Ed,2013, Massachusetts, D, S,2010512,56, N00000270,,,-0.557,64373.0,
Markey Ed,2012, Massachusetts, D, S,1552013,-1, N00000270,,,-0.535,64373.0,
Markey Ed,2011, Massachusetts, D, S,1503013,-1, N00000270,,,-0.535,64373.0,
Markey Ed,2010, Massachusetts, D, S,1494513,155, N00000270,,,-0.535,64373.0,
Markey Ed,2009, Massachusetts, D, S,1438013,152, N00000270,,,-0.535,64373.0,
Markey Ed,2008, Massachusetts, D, S,1352012,154, N00000270,,,-0.535,64373.0,
Markey Ed,2007, Massachusetts, D, S,1426511,150, N00000270,,,-0.535,64373.0,
Markey Ed,2006, Massachusetts, D, S,1162010,171, N00000270,,,-0.535,64373.0,
Markey Ed,2005, Massachusetts, D, S,987010,176, N00000270,,,-0.535,64373.0,
Massie Thomas,2013, Kentucky, R, H,2841001,120, N00034041,,,0.999,41707.0,
Massie Thomas,2012, Kentucky, R, H,2841001,115, N00034041,,,0.918,41707.0,
Massie Thomas,2011, Kentucky, R, H,2825000,113, N00034041,,,0.918,41707.0,
Matheson Jim,2013, Utah, D, H,1874012,-1, N00009753,,,-0.087,59877.0,
Matheson Jim,2012, Utah, D, H,1798014,157, N00009753,,,-0.126,59877.0,
Matheson Jim,2011, Utah, D, H,989013,201, N00009753,,,-0.126,59877.0,
Matheson Jim,2010, Utah, D, H,956513,196, N00009753,,,-0.126,59877.0,
Matheson Jim,2009, Utah, D, H,857012,200, N00009753,,,-0.126,59877.0,
Matheson Jim,2008, Utah, D, H,715012,209, N00009753,,,-0.126,59877.0,
Matheson Jim,2007, Utah, D, H,905514,189, N00009753,,,-0.126,59877.0,
Matheson Jim,2006, Utah, D, H,763513,213, N00009753,,,-0.126,59877.0,
Matheson Jim,2005, Utah, D, H,664013,214, N00009753,,,-0.126,59877.0,
Matsui Doris O,2013, California, D, H,1301509,179, N00027459,,,-0.438,56883.0,
Matsui Doris O,2012, California, D, H,1444009,177, N00027459,,,-0.475,56883.0,
Matsui Doris O,2011, California, D, H,1309009,178, N00027459,,,-0.475,56883.0,
Matsui Doris O,2010, California, D, H,1467011,156, N00027459,,,-0.475,56883.0,
Matsui Doris O,2009, California, D, H,1567511,145, N00027459,,,-0.475,56883.0,
Matsui Doris O,2008, California, D, H,1209013,160, N00027459,,,-0.475,56883.0,
Matsui Doris O,2007, California, D, H,1582005,139, N00027459,,,-0.475,56883.0,
Matsui Doris O,2006, California, D, H,1590005,147, N00027459,,,-0.475,56883.0,
Matsui Doris O,2005, California, D, H,1882005,134, N00027459,,,-0.475,56883.0,
McAllister Vance,2013, Louisiana, R, H,21984014,-1, N00035593,,,0.648,40462.0,
McCain John,2013, Arizona, R, S,20594578,13, N00006424,,,0.418,49562.0,
McCain John,2012, Arizona, R, S,11675563,16, N00006424,,,0.411,49562.0,
McCain John,2011, Arizona, R, S,9237110,21, N00006424,,,0.411,49562.0,
McCain John,2010, Arizona, R, S,16017640,19, N00006424,,,0.404,49562.0,
McCain John,2009, Arizona, R, S,15921121,19, N00006424,,,0.404,49562.0,
McCain John,2008, Arizona, R, S,20197590,14, N00006424,,,0.397,49562.0,
McCain John,2007, Arizona, R, S,30327082,13, N00006424,,,0.397,49562.0,
McCain John,2006, Arizona, R, S,36881100,10, N00006424,,,0.39,49562.0,
McCain John,2005, Arizona, R, S,26307067,15, N00006424,,,0.39,49562.0,
McCarthy Carolyn,2013, New York, D, H,4287551,-1, N00001148,,,-0.285,51554.0,
McCarthy Carolyn,2012, New York, D, H,4316549,84, N00001148,,,-0.314,51554.0,
McCarthy Carolyn,2011, New York, D, H,3855158,81, N00001148,,,-0.314,51554.0,
McCarthy Carolyn,2010, New York, D, H,3753659,83, N00001148,,,-0.314,51554.0,
McCarthy Carolyn,2009, New York, D, H,3772504,76, N00001148,,,-0.314,51554.0,
McCarthy Carolyn,2008, New York, D, H,3767395,77, N00001148,,,-0.314,51554.0,
McCarthy Carolyn,2007, New York, D, H,1048210,173, N00001148,,,-0.314,51554.0,
McCarthy Carolyn,2006, New York, D, H,1668425,142, N00001148,,,-0.314,51554.0,
McCarthy Carolyn,2005, New York, D, H,2667622,111, N00001148,,,-0.314,51554.0,
McCarthy Kevin,2013, California, R, H,171004,355, N00028152,,,0.666,56883.0,
McCarthy Kevin,2012, California, R, H,187005,352, N00028152,,,0.487,56883.0,
McCarthy Kevin,2011, California, R, H,211008,336, N00028152,,,0.487,56883.0,
McCarthy Kevin,2010, California, R, H,299508,308, N00028152,,,0.487,56883.0,
McCarthy Kevin,2009, California, R, H,226008,320, N00028152,,,0.487,56883.0,
McCarthy Kevin,2008, California, R, H,128008,354, N00028152,,,0.487,56883.0,
McCarthy Kevin,2007, California, R, H,299508,307, N00028152,,,0.487,56883.0,
McCarthy Kevin,2006, California, R, H,250510,-1, N00028152,,,0.0,56883.0,
McCaskill Claire,2013, Missouri, D, S,23410107,10, N00027694,,,-0.271,49403.0,
McCaskill Claire,2012, Missouri, D, S,20969104,11, N00027694,,,-0.271,49403.0,
McCaskill Claire,2011, Missouri, D, S,21837607,12, N00027694,,,-0.271,49403.0,
McCaskill Claire,2010, Missouri, D, S,26511109,12, N00027694,,,-0.271,49403.0,
McCaskill Claire,2009, Missouri, D, S,21612106,12, N00027694,,,-0.271,49403.0,
McCaskill Claire,2008, Missouri, D, S,22630608,12, N00027694,,,-0.271,49403.0,
McCaskill Claire,2007, Missouri, D, S,32428089,10, N00027694,,,-0.271,49403.0,
McCaskill Claire,2006, Missouri, D, S,23686572,-1, N00027694,,,0.0,49403.0,
McCaul Michael,2013, Texas, R, H,162882468,5, N00026460,,,0.724,52169.0,
McCaul Michael,2012, Texas, R, H,143153910,4, N00026460,,,0.445,52169.0,
McCaul Michael,2011, Texas, R, H,500624461,1, N00026460,,,0.445,52169.0,
McCaul Michael,2010, Texas, R, H,380411527,2, N00026460,,,0.445,52169.0,
McCaul Michael,2009, Texas, R, H,137611043,5, N00026460,,,0.445,52169.0,
McCaul Michael,2008, Texas, R, H,69619248,5, N00026460,,,0.445,52169.0,
McCaul Michael,2007, Texas, R, H,64073077,5, N00026460,,,0.445,52169.0,
McCaul Michael,2006, Texas, R, H,46648568,6, N00026460,,,0.445,52169.0,
McCaul Michael,2005, Texas, R, H,35798557,8, N00026460,,,0.445,52169.0,
McClintock Tom,2013, California, R, H,-22998,413, N00006863,,,0.998,56883.0,
McClintock Tom,2012, California, R, H,-30498,429, N00006863,,,0.78,56883.0,
McClintock Tom,2011, California, R, H,-30498,427, N00006863,,,0.78,56883.0,
McClintock Tom,2010, California, R, H,64503,386, N00006863,,,0.78,56883.0,
McClintock Tom,2009, California, R, H,64503,379, N00006863,,,0.78,56883.0,
McClintock Tom,2008, California, R, H,99002,363, N00006863,,,0.0,56883.0,
McClintock Tom,2007, California, R, H,199002,-1, N00006863,,,0.0,56883.0,
McCollum Betty,2013, Minnesota, D, H,137006,363, N00012942,,,-0.392,61162.0,
McCollum Betty,2012, Minnesota, D, H,112506,377, N00012942,,,-0.464,61162.0,
McCollum Betty,2011, Minnesota, D, H,88006,373, N00012942,,,-0.464,61162.0,
McCollum Betty,2010, Minnesota, D, H,88006,377, N00012942,,,-0.464,61162.0,
McCollum Betty,2009, Minnesota, D, H,112506,361, N00012942,,,-0.464,61162.0,
McCollum Betty,2008, Minnesota, D, H,96006,365, N00012942,,,-0.464,61162.0,
McCollum Betty,2007, Minnesota, D, H,100006,378, N00012942,,,-0.464,61162.0,
McCollum Betty,2006, Minnesota, D, H,92007,366, N00012942,,,-0.464,61162.0,
McCollum Betty,2005, Minnesota, D, H,67348,381, N00012942,,,-0.464,61162.0,
McConnell Mitch,2013, Kentucky, R, S,30402027,9, N00003389,,,0.591,41707.0,
McConnell Mitch,2012, Kentucky, R, S,22798526,10, N00003389,,,0.57,41707.0,
McConnell Mitch,2011, Kentucky, R, S,27306525,9, N00003389,,,0.57,41707.0,
McConnell Mitch,2010, Kentucky, R, S,27213025,11, N00003389,,,0.549,41707.0,
McConnell Mitch,2009, Kentucky, R, S,19929018,14, N00003389,,,0.549,41707.0,
McConnell Mitch,2008, Kentucky, R, S,16979018,15, N00003389,,,0.528,41707.0,
McConnell Mitch,2007, Kentucky, R, S,7789516,22, N00003389,,,0.528,41707.0,
McConnell Mitch,2006, Kentucky, R, S,5364516,28, N00003389,,,0.507,41707.0,
McConnell Mitch,2005, Kentucky, R, S,2962016,38, N00003389,,,0.507,41707.0,
McDermott Jim,2013, Washington, D, H,829829,220, N00009829,,,-0.668,60692.0,
McDermott Jim,2012, Washington, D, H,461026,276, N00009829,,,-0.707,60692.0,
McDermott Jim,2011, Washington, D, H,418437,284, N00009829,,,-0.707,60692.0,
McDermott Jim,2010, Washington, D, H,767756,221, N00009829,,,-0.707,60692.0,
McDermott Jim,2009, Washington, D, H,711202,224, N00009829,,,-0.707,60692.0,
McDermott Jim,2008, Washington, D, H,611194,225, N00009829,,,-0.707,60692.0,
McDermott Jim,2007, Washington, D, H,948736,184, N00009829,,,-0.707,60692.0,
McDermott Jim,2006, Washington, D, H,820723,201, N00009829,,,-0.707,60692.0,
McDermott Jim,2005, Washington, D, H,347957,289, N00009829,,,-0.707,60692.0,
McGovern James P,2013, Massachusetts, D, H,3206005,105, N00000179,,,-0.545,64373.0,
McGovern James P,2012, Massachusetts, D, H,3206005,104, N00000179,,,-0.572,64373.0,
McGovern James P,2011, Massachusetts, D, H,3228506,99, N00000179,,,-0.572,64373.0,
McGovern James P,2010, Massachusetts, D, H,2853506,102, N00000179,,,-0.572,64373.0,
McGovern James P,2009, Massachusetts, D, H,2705504,100, N00000179,,,-0.572,64373.0,
McGovern James P,2008, Massachusetts, D, H,2673504,99, N00000179,,,-0.572,64373.0,
McGovern James P,2007, Massachusetts, D, H,2689505,102, N00000179,,,-0.572,64373.0,
McGovern James P,2006, Massachusetts, D, H,2764005,111, N00000179,,,-0.572,64373.0,
McGovern James P,2005, Massachusetts, D, H,2724002,107, N00000179,,,-0.572,64373.0,
McHenry Patrick,2013, North Carolina, R, H,551506,258, N00026627,42148.0,,0.797,43395.0,
McHenry Patrick,2012, North Carolina, R, H,510006,264, N00026627,42148.0,,0.618,43395.0,
McHenry Patrick,2011, North Carolina, R, H,569505,254, N00026627,42148.0,,0.618,43395.0,
McHenry Patrick,2010, North Carolina, R, H,418007,286, N00026627,42148.0,,0.618,43395.0,
McHenry Patrick,2009, North Carolina, R, H,353504,290, N00026627,42148.0,,0.618,43395.0,
McHenry Patrick,2008, North Carolina, R, H,616005,222, N00026627,42148.0,,0.618,43395.0,
McHenry Patrick,2007, North Carolina, R, H,691005,227, N00026627,42148.0,,0.618,43395.0,
McHenry Patrick,2006, North Carolina, R, H,373505,287, N00026627,42148.0,,0.618,43395.0,
McHenry Patrick,2005, North Carolina, R, H,174505,340, N00026627,42148.0,,0.618,43395.0,
McIntyre Mike,2013, North Carolina, D, H,106503,-1, N00002356,45545.0,,-0.094,43395.0,
McIntyre Mike,2012, North Carolina, D, H,106503,379, N00002356,45545.0,,-0.169,43395.0,
McIntyre Mike,2011, North Carolina, D, H,124503,364, N00002356,45545.0,,-0.169,43395.0,
McIntyre Mike,2010, North Carolina, D, H,124503,364, N00002356,45545.0,,-0.169,43395.0,
McIntyre Mike,2009, North Carolina, D, H,132003,351, N00002356,45545.0,,-0.169,43395.0,
McIntyre Mike,2008, North Carolina, D, H,56502,385, N00002356,45545.0,,-0.169,43395.0,
McIntyre Mike,2007, North Carolina, D, H,48502,396, N00002356,45545.0,,-0.169,43395.0,
McIntyre Mike,2006, North Carolina, D, H,56502,382, N00002356,45545.0,,-0.169,43395.0,
McIntyre Mike,2005, North Carolina, D, H,56502,385, N00002356,45545.0,,-0.169,43395.0,
McKeon Buck,2013, California, R, H,111503,-1, N00006882,,,0.582,56883.0,
McKeon Buck,2012, California, R, H,111503,378, N00006882,,,0.424,56883.0,
McKeon Buck,2011, California, R, H,137501,357, N00006882,,,0.424,56883.0,
McKeon Buck,2010, California, R, H,117501,365, N00006882,,,0.424,56883.0,
McKeon Buck,2009, California, R, H,0,410, N00006882,,,0.424,56883.0,
McKeon Buck,2008, California, R, H,132501,353, N00006882,,,0.424,56883.0,
McKeon Buck,2007, California, R, H,560010,244, N00006882,,,0.424,56883.0,
McKeon Buck,2006, California, R, H,64505,380, N00006882,,,0.424,56883.0,
McKeon Buck,2005, California, R, H,149514,349, N00006882,,,0.424,56883.0,
McKinley David,2013, West Virginia, R, H,9686543,49, N00031681,,,0.526,42581.0,
McKinley David,2012, West Virginia, R, H,9681041,47, N00031681,,,0.256,42581.0,
McKinley David,2011, West Virginia, R, H,9202541,45, N00031681,,,0.256,42581.0,
McKinley David,2010, West Virginia, R, H,8810039,38, N00031681,,,0.0,42581.0,
McKinley David,2009, West Virginia, R, H,9766030,35, N00031681,,,0.0,42581.0,
McLeod Gloria,2013, California, D, H,183001,-1, N00033509,,,0.0,56883.0,
McLeod Gloria,2012, California, D, H,183001,353, N00033509,,,0.0,56883.0,
McLeod Gloria,2011, California, D, H,433002,278, N00033509,,,0.0,56883.0,
McMorris Rodgers Cathy,2013, Washington, R, H,1343009,176, N00026314,,,0.669,60692.0,
McMorris Rodgers Cathy,2012, Washington, R, H,1318509,185, N00026314,,,0.446,60692.0,
McMorris Rodgers Cathy,2011, Washington, R, H,1654509,164, N00026314,,,0.446,60692.0,
McMorris Rodgers Cathy,2010, Washington, R, H,1338009,161, N00026314,,,0.446,60692.0,
McMorris Rodgers Cathy,2009, Washington, R, H,1330509,159, N00026314,,,0.446,60692.0,
McMorris Rodgers Cathy,2008, Washington, R, H,1423013,146, N00026314,,,0.446,60692.0,
McMorris Rodgers Cathy,2007, Washington, R, H,1780513,134, N00026314,,,0.446,60692.0,
McMorris Rodgers Cathy,2006, Washington, R, H,1242008,167, N00026314,,,0.446,60692.0,
McMorris Rodgers Cathy,2005, Washington, R, H,123006,356, N00026314,,,0.446,60692.0,
McNerney Jerry,2013, California, D, H,759002,225, N00026926,,,-0.241,56883.0,
McNerney Jerry,2012, California, D, H,384002,297, N00026926,,,-0.257,56883.0,
McNerney Jerry,2011, California, D, H,9002,397, N00026926,,,-0.257,56883.0,
McNerney Jerry,2010, California, D, H,9002,407, N00026926,,,-0.257,56883.0,
McNerney Jerry,2009, California, D, H,33001,395, N00026926,,,-0.257,56883.0,
McNerney Jerry,2008, California, D, H,32501,396, N00026926,,,-0.257,56883.0,
McNerney Jerry,2007, California, D, H,0,422, N00026926,,,-0.257,56883.0,
McNerney Jerry,2006, California, D, H,16001,-1, N00026926,,,0.0,56883.0,
Meadows Mark R,2013, North Carolina, R, H,763007,224, N00033631,39355.0,,0.829,43395.0,
Meadows Mark R,2012, North Carolina, R, H,1000510,207, N00033631,39355.0,,0.0,43395.0,
Meadows Mark R,2011, North Carolina, R, H,6846016,53, N00033631,39355.0,,0.0,43395.0,
Meehan Patrick,2013, Pennsylvania, R, H,294012,319, N00031134,,,0.438,52768.0,
Meehan Patrick,2012, Pennsylvania, R, H,257512,328, N00031134,,,0.206,52768.0,
Meehan Patrick,2011, Pennsylvania, R, H,290511,315, N00031134,,,0.206,52768.0,
Meehan Patrick,2010, Pennsylvania, R, H,250010,325, N00031134,,,0.0,52768.0,
Meehan Patrick,2009, Pennsylvania, R, H,226008,320, N00031134,,,0.0,52768.0,
Meeks Gregory W,2013, New York, D, H,0,404, N00001171,,,-0.351,51554.0,
Meeks Gregory W,2012, New York, D, H,0,412, N00001171,,,-0.45,51554.0,
Meeks Gregory W,2011, New York, D, H,0,406, N00001171,,,-0.45,51554.0,
Meeks Gregory W,2010, New York, D, H,0,414, N00001171,,,-0.45,51554.0,
Meeks Gregory W,2009, New York, D, H,-87501,426, N00001171,,,-0.45,51554.0,
Meeks Gregory W,2008, New York, D, H,0,414, N00001171,,,-0.45,51554.0,
Meeks Gregory W,2007, New York, D, H,0,422, N00001171,,,-0.45,51554.0,
Meeks Gregory W,2006, New York, D, H,0,411, N00001171,,,-0.45,51554.0,
Meeks Gregory W,2005, New York, D, H,65502,382, N00001171,,,-0.45,51554.0,
Menendez Robert,2013, New Jersey, D, S,448002,82, N00000699,,,-0.462,64670.0,
Menendez Robert,2012, New Jersey, D, S,490502,82, N00000699,,,-0.451,64670.0,
Menendez Robert,2011, New Jersey, D, S,498503,78, N00000699,,,-0.451,64670.0,
Menendez Robert,2010, New Jersey, D, S,423502,86, N00000699,,,-0.441,64670.0,
Menendez Robert,2009, New Jersey, D, S,407003,83, N00000699,,,-0.441,64670.0,
Menendez Robert,2008, New Jersey, D, S,391002,88, N00000699,,,-0.43,64670.0,
Menendez Robert,2007, New Jersey, D, S,391002,87, N00000699,,,-0.43,64670.0,
Menendez Robert,2006, New Jersey, D, S,291502,90, N00000699,,,-0.42,64670.0,
Menendez Robert,2005, New Jersey, D, S,91002,97, N00000699,,,-0.42,64670.0,
Meng Grace,2013, New York, D, H,4548522,85, N00034547,,,-0.378,51554.0,
Meng Grace,2012, New York, D, H,2114522,144, N00034547,,,0.0,51554.0,
Meng Grace,2011, New York, D, H,2247142,138, N00034547,,,0.0,51554.0,
Merkley Jeff,2013, Oregon, D, S,2325013,54, N00029303,,,-0.451,54067.0,
Merkley Jeff,2012, Oregon, D, S,1275510,62, N00029303,,,-0.451,54067.0,
Merkley Jeff,2011, Oregon, D, S,2900512,46, N00029303,,,-0.451,54067.0,
Merkley Jeff,2010, Oregon, D, S,1705512,59, N00029303,,,-0.451,54067.0,
Merkley Jeff,2009, Oregon, D, S,2412512,51, N00029303,,,-0.451,54067.0,
Merkley Jeff,2008, Oregon, D, S,2573512,46, N00029303,,,0.0,54067.0,
Merkley Jeff,2007, Oregon, D, S,2716012,-1, N00029303,,,0.0,54067.0,
Messer Luke,2013, Indiana, R, H,702516,234, N00012546,,,0.796,47805.0,
Messer Luke,2012, Indiana, R, H,468017,274, N00012546,,,0.0,47805.0,
Messer Luke,2011, Indiana, R, H,415002,287, N00012546,,,0.0,47805.0,
Mica John L,2013, Florida, R, H,6434006,62, N00002793,,,0.701,47114.0,
Mica John L,2012, Florida, R, H,6433506,57, N00002793,,,0.465,47114.0,
Mica John L,2011, Florida, R, H,6466006,59, N00002793,,,0.465,47114.0,
Mica John L,2010, Florida, R, H,6401005,50, N00002793,,,0.465,47114.0,
Mica John L,2009, Florida, R, H,3401005,88, N00002793,,,0.465,47114.0,
Mica John L,2008, Florida, R, H,6401005,46, N00002793,,,0.465,47114.0,
Mica John L,2007, Florida, R, H,6401005,52, N00002793,,,0.465,47114.0,
Mica John L,2006, Florida, R, H,4176006,79, N00002793,,,0.465,47114.0,
Mica John L,2005, Florida, R, H,4143505,77, N00002793,,,0.465,47114.0,
Michaud Mike,2013, Maine, D, H,508010,-1, N00024770,,,-0.297,50487.0,
Michaud Mike,2012, Maine, D, H,507511,265, N00024770,,,-0.307,50487.0,
Michaud Mike,2011, Maine, D, H,416011,286, N00024770,,,-0.307,50487.0,
Michaud Mike,2010, Maine, D, H,524011,256, N00024770,,,-0.307,50487.0,
Michaud Mike,2009, Maine, D, H,456015,268, N00024770,,,-0.307,50487.0,
Michaud Mike,2008, Maine, D, H,491515,245, N00024770,,,-0.307,50487.0,
Michaud Mike,2007, Maine, D, H,375009,287, N00024770,,,-0.307,50487.0,
Michaud Mike,2006, Maine, D, H,505011,259, N00024770,,,-0.307,50487.0,
Michaud Mike,2005, Maine, D, H,359006,285, N00024770,,,-0.307,50487.0,
Mikulski Barbara A,2013, Maryland, D, S,511509,80, N00001945,,,-0.415,69826.0,
Mikulski Barbara A,2012, Maryland, D, S,454508,85, N00001945,,,-0.411,69826.0,
Mikulski Barbara A,2011, Maryland, D, S,379008,82, N00001945,,,-0.411,69826.0,
Mikulski Barbara A,2010, Maryland, D, S,336508,92, N00001945,,,-0.408,69826.0,
Mikulski Barbara A,2009, Maryland, D, S,313508,86, N00001945,,,-0.408,69826.0,
Mikulski Barbara A,2008, Maryland, D, S,338010,91, N00001945,,,-0.405,69826.0,
Mikulski Barbara A,2007, Maryland, D, S,477010,85, N00001945,,,-0.405,69826.0,
Mikulski Barbara A,2006, Maryland, D, S,450010,84, N00001945,,,-0.402,69826.0,
Mikulski Barbara A,2005, Maryland, D, S,402011,85, N00001945,,,-0.402,69826.0,
Miller Candice S,2013, Michigan, R, H,1336013,178, N00009795,55027.0,,0.727,50056.0,
Miller Candice S,2012, Michigan, R, H,1369657,180, N00009795,55027.0,,0.32,50056.0,
Miller Candice S,2011, Michigan, R, H,1647507,165, N00009795,55027.0,,0.32,50056.0,
Miller Candice S,2010, Michigan, R, H,1157011,175, N00009795,55027.0,,0.32,50056.0,
Miller Candice S,2009, Michigan, R, H,1173513,167, N00009795,55027.0,,0.32,50056.0,
Miller Candice S,2008, Michigan, R, H,880511,188, N00009795,55027.0,,0.32,50056.0,
Miller Candice S,2007, Michigan, R, H,1016512,177, N00009795,55027.0,,0.32,50056.0,
Miller Candice S,2006, Michigan, R, H,1102982,175, N00009795,55027.0,,0.32,50056.0,
Miller Candice S,2005, Michigan, R, H,653007,216, N00009795,55027.0,,0.32,50056.0,
Miller Gary,2013, California, R, H,80335533,-1, N00006954,,,0.608,56883.0,
Miller Gary,2012, California, R, H,46542523,12, N00006954,,,0.498,56883.0,
Miller Gary,2011, California, R, H,44517530,13, N00006954,,,0.498,56883.0,
Miller Gary,2010, California, R, H,46008028,8, N00006954,,,0.498,56883.0,
Miller Gary,2009, California, R, H,51833527,7, N00006954,,,0.498,56883.0,
Miller Gary,2008, California, R, H,36719526,11, N00006954,,,0.498,56883.0,
