Name,Year,State,Party,Chamber,NetWorth,NetWorthRank,OSID,DistrictMedInc,District,DW Nominate,State Median Income,MedianIncome,YearlyChange,WealthGrowthIndex
McCaskill Claire,2006, Missouri, D, S,23686572,-1, N00027694,,,0.0,49403.0,,0.0,-0.00019187074270624583
McCaskill Claire,2007, Missouri, D, S,32428089,10, N00027694,,,-0.271,49403.0,,8741517.0,2.2063974087959606
McCaskill Claire,2008, Missouri, D, S,22630608,12, N00027694,,,-0.271,49403.0,,-9797481.0,-1.3829449738088615
McCaskill Claire,2009, Missouri, D, S,21612106,12, N00027694,,,-0.271,49403.0,,-1018502.0,-0.28144434010496566
McCaskill Claire,2010, Missouri, D, S,26511109,12, N00027694,,,-0.271,49403.0,,4899003.0,0.2610998654515069
McCaskill Claire,2011, Missouri, D, S,21837607,12, N00027694,,,-0.271,49403.0,,-4673502.0,-0.6740579671673932
McCaskill Claire,2012, Missouri, D, S,20969104,11, N00027694,,,-0.271,49403.0,,-868503.0,-0.023253026129750488
McCaskill Claire,2013, Missouri, D, S,23410107,10, N00027694,,,-0.271,49403.0,,2441003.0,0.3567935659974949
McCaul Michael,2005, Texas, R, H,35798557,8, N00026460,,,0.445,52169.0,,0.0,
McCaul Michael,2006, Texas, R, H,46648568,6, N00026460,,,0.445,52169.0,,10850011.0,2.3784398583973174
McCaul Michael,2007, Texas, R, H,64073077,5, N00026460,,,0.445,52169.0,,17424509.0,4.532429959537574
McCaul Michael,2008, Texas, R, H,69619248,5, N00026460,,,0.445,52169.0,,5546171.0,1.0635413244769858
McCaul Michael,2009, Texas, R, H,137611043,5, N00026460,,,0.445,52169.0,,67991795.0,13.08988738709654
McCaul Michael,2010, Texas, R, H,380411527,2, N00026460,,,0.445,52169.0,,242800484.0,17.036786612625598
McCaul Michael,2011, Texas, R, H,500624461,1, N00026460,,,0.445,52169.0,,120212934.0,15.831450610394757
McCaul Michael,2012, Texas, R, H,143153910,4, N00026460,,,0.445,52169.0,,-357470551.0,-22.415054722077258
McCaul Michael,2013, Texas, R, H,162882468,5, N00026460,,,0.724,52169.0,,19728558.0,3.6704535906498243
McClintock Tom,2007, California, R, H,199002,-1, N00006863,,,0.0,56883.0,,0.0,-0.13531303903828587
McClintock Tom,2008, California, R, H,99002,363, N00006863,,,0.0,56883.0,,-100000.0,0.16328107422633484
McClintock Tom,2009, California, R, H,64503,379, N00006863,,,0.78,56883.0,,-34499.0,-0.09078539346166306
McClintock Tom,2010, California, R, H,64503,386, N00006863,,,0.78,56883.0,,0.0,-0.08435464519723557
McClintock Tom,2011, California, R, H,-30498,427, N00006863,,,0.78,56883.0,,-95001.0,-0.06894431392904724
McClintock Tom,2012, California, R, H,-30498,429, N00006863,,,0.78,56883.0,,0.0,0.031282126030495926
McClintock Tom,2013, California, R, H,-22998,413, N00006863,,,0.998,56883.0,,7500.0,-0.1096576823699878
McCollum Betty,2005, Minnesota, D, H,67348,381, N00012942,,,-0.464,61162.0,,0.0,
McCollum Betty,2006, Minnesota, D, H,92007,366, N00012942,,,-0.464,61162.0,,24659.0,0.005214085049307591
McCollum Betty,2007, Minnesota, D, H,100006,378, N00012942,,,-0.464,61162.0,,7999.0,-0.13317023683676568
McCollum Betty,2008, Minnesota, D, H,96006,365, N00012942,,,-0.464,61162.0,,-4000.0,0.17858790500139682
McCollum Betty,2009, Minnesota, D, H,112506,361, N00012942,,,-0.464,61162.0,,16500.0,-0.08090390364927245
McCollum Betty,2010, Minnesota, D, H,88006,377, N00012942,,,-0.464,61162.0,,-24500.0,-0.08608226926909146
McCollum Betty,2011, Minnesota, D, H,88006,373, N00012942,,,-0.464,61162.0,,0.0,-0.0563885883386638
McCollum Betty,2012, Minnesota, D, H,112506,377, N00012942,,,-0.464,61162.0,,24500.0,0.03282053318386907
McCollum Betty,2013, Minnesota, D, H,137006,363, N00012942,,,-0.392,61162.0,,24500.0,-0.10639914057971789
McConnell Mitch,2005, Kentucky, R, S,2962016,38, N00003389,,,0.507,41707.0,,0.0,
McConnell Mitch,2006, Kentucky, R, S,5364516,28, N00003389,,,0.507,41707.0,,2402500.0,0.5265046210174318
McConnell Mitch,2007, Kentucky, R, S,7789516,22, N00003389,,,0.528,41707.0,,2425000.0,0.5143050805624708
McConnell Mitch,2008, Kentucky, R, S,16979018,15, N00003389,,,0.528,41707.0,,9189502.0,1.6444564398367498
McConnell Mitch,2009, Kentucky, R, S,19929018,14, N00003389,,,0.549,41707.0,,2950000.0,0.487486660178407
McConnell Mitch,2010, Kentucky, R, S,27213025,11, N00003389,,,0.549,41707.0,,7284007.0,0.42927906226263224
McConnell Mitch,2011, Kentucky, R, S,27306525,9, N00003389,,,0.57,41707.0,,93500.0,-0.044031241124415005
McConnell Mitch,2012, Kentucky, R, S,22798526,10, N00003389,,,0.57,41707.0,,-4507999.0,-0.2517847273980342
McConnell Mitch,2013, Kentucky, R, S,30402027,9, N00003389,,,0.591,41707.0,,7603501.0,1.3463356527730743
McDermott Jim,2005, Washington, D, H,347957,289, N00009829,,,-0.707,60692.0,,0.0,
McDermott Jim,2006, Washington, D, H,820723,201, N00009829,,,-0.707,60692.0,,472766.0,0.1034519143242962
McDermott Jim,2007, Washington, D, H,948736,184, N00009829,,,-0.707,60692.0,,128013.0,-0.10102043518490374
McDermott Jim,2008, Washington, D, H,611194,225, N00009829,,,-0.707,60692.0,,-337542.0,0.12540591593498304
McDermott Jim,2009, Washington, D, H,711202,224, N00009829,,,-0.707,60692.0,,100008.0,-0.06472351871519308
McDermott Jim,2010, Washington, D, H,767756,221, N00009829,,,-0.707,60692.0,,56554.0,-0.08036672471724628
McDermott Jim,2011, Washington, D, H,418437,284, N00009829,,,-0.707,60692.0,,-349319.0,-0.10255603402352131
McDermott Jim,2012, Washington, D, H,461026,276, N00009829,,,-0.707,60692.0,,42589.0,0.03395638000008813
McDermott Jim,2013, Washington, D, H,829829,220, N00009829,,,-0.668,60692.0,,368803.0,-0.040403510343523644
McGovern James P,2005, Massachusetts, D, H,2724002,107, N00000179,,,-0.572,64373.0,,0.0,
McGovern James P,2006, Massachusetts, D, H,2764005,111, N00000179,,,-0.572,64373.0,,40003.0,0.00857792728429929
McGovern James P,2007, Massachusetts, D, H,2689505,102, N00000179,,,-0.572,64373.0,,-74500.0,-0.15527037920746375
McGovern James P,2008, Massachusetts, D, H,2673504,99, N00000179,,,-0.572,64373.0,,-16001.0,0.17667439170836016
McGovern James P,2009, Massachusetts, D, H,2705504,100, N00000179,,,-0.572,64373.0,,32000.0,-0.07790064687772685
McGovern James P,2010, Massachusetts, D, H,2853506,102, N00000179,,,-0.572,64373.0,,148002.0,-0.07391824446732477
McGovern James P,2011, Massachusetts, D, H,3228506,99, N00000179,,,-0.572,64373.0,,375000.0,-0.00682703534033974
McGovern James P,2012, Massachusetts, D, H,3206005,104, N00000179,,,-0.572,64373.0,,-22501.0,0.02986924034241229
McGovern James P,2013, Massachusetts, D, H,3206005,105, N00000179,,,-0.545,64373.0,,0.0,-0.11109527433628336
McHenry Patrick,2005, North Carolina, R, H,174505,340, N00026627,42148.0,,0.618,43395.0,,0.0,
McHenry Patrick,2006, North Carolina, R, H,373505,287, N00026627,42148.0,,0.618,43395.0,,199000.0,0.043434602456156386
McHenry Patrick,2007, North Carolina, R, H,691005,227, N00026627,42148.0,,0.618,43395.0,,317500.0,-0.05025994502870226
McHenry Patrick,2008, North Carolina, R, H,616005,222, N00026627,42148.0,,0.618,43395.0,,-75000.0,0.16726722807400723
McHenry Patrick,2009, North Carolina, R, H,353504,290, N00026627,42148.0,,0.618,43395.0,,-262501.0,-0.13496271929559475
McHenry Patrick,2010, North Carolina, R, H,418007,286, N00026627,42148.0,,0.618,43395.0,,64503.0,-0.07980619885001435
McHenry Patrick,2011, North Carolina, R, H,569505,254, N00026627,42148.0,,0.618,43395.0,,151498.0,-0.03636598525562354
McHenry Patrick,2012, North Carolina, R, H,510006,264, N00026627,42148.0,,0.618,43395.0,,-59499.0,0.027546057164432713
McHenry Patrick,2013, North Carolina, R, H,551506,258, N00026627,42148.0,,0.797,43395.0,,41500.0,-0.10314059878944798
McIntyre Mike,2005, North Carolina, D, H,56502,385, N00002356,45545.0,,-0.169,43395.0,,0.0,
McIntyre Mike,2006, North Carolina, D, H,56502,382, N00002356,45545.0,,-0.169,43395.0,,0.0,-0.00019187074270624583
McIntyre Mike,2007, North Carolina, D, H,48502,396, N00002356,45545.0,,-0.169,43395.0,,-8000.0,-0.13745610912356673
McIntyre Mike,2008, North Carolina, D, H,56502,385, N00002356,45545.0,,-0.169,43395.0,,8000.0,0.18050125884827958
McIntyre Mike,2009, North Carolina, D, H,132003,351, N00002356,45545.0,,-0.169,43395.0,,75501.0,-0.06947195830875877
McIntyre Mike,2010, North Carolina, D, H,124503,364, N00002356,45545.0,,-0.169,43395.0,,-7500.0,-0.0848835097090282
McIntyre Mike,2011, North Carolina, D, H,124503,364, N00002356,45545.0,,-0.169,43395.0,,0.0,-0.0563885883386638
McIntyre Mike,2012, North Carolina, D, H,106503,379, N00002356,45545.0,,-0.169,43395.0,,-18000.0,0.030151867713731986
McIntyre Mike,2013, North Carolina, D, H,106503,-1, N00002356,45545.0,,-0.094,43395.0,,0.0,-0.11109527433628336
McKeon Buck,2005, California, R, H,149514,349, N00006882,,,0.424,56883.0,,0.0,
McKeon Buck,2006, California, R, H,64505,380, N00006882,,,0.424,56883.0,,-85009.0,-0.01882826702492792
McKeon Buck,2007, California, R, H,560010,244, N00006882,,,0.424,56883.0,,495505.0,-0.0025752962124001148
McKeon Buck,2008, California, R, H,132501,353, N00006882,,,0.424,56883.0,,-427509.0,0.11106102380644135
McKeon Buck,2009, California, R, H,0,410, N00006882,,,0.424,56883.0,,-132501.0,-0.10977411411488967
McKeon Buck,2010, California, R, H,117501,365, N00006882,,,0.424,56883.0,,117501.0,-0.07606903066388299
McKeon Buck,2011, California, R, H,137501,357, N00006882,,,0.424,56883.0,,20000.0,-0.05374530551208652
McKeon Buck,2012, California, R, H,111503,378, N00006882,,,0.424,56883.0,,-25998.0,0.02964965626831654
McKeon Buck,2013, California, R, H,111503,-1, N00006882,,,0.582,56883.0,,0.0,-0.11109527433628336
McKinley David,2009, West Virginia, R, H,9766030,35, N00031681,,,0.0,42581.0,,0.0,-0.08410091892220811
McKinley David,2010, West Virginia, R, H,8810039,38, N00031681,,,0.0,42581.0,,-955991.0,-0.1517666069963204
McKinley David,2011, West Virginia, R, H,9202541,45, N00031681,,,0.256,42581.0,,392502.0,-0.004513898538801959
McKinley David,2012, West Virginia, R, H,9681041,47, N00031681,,,0.256,42581.0,,478500.0,0.0613281596178041
McKinley David,2013, West Virginia, R, H,9686543,49, N00031681,,,0.526,42581.0,,5502.0,-0.11004065686980893
McLeod Gloria,2011, California, D, H,433002,278, N00033509,,,0.0,56883.0,,0.0,-0.0563885883386638
McLeod Gloria,2012, California, D, H,183001,353, N00033509,,,0.0,56883.0,,-250001.0,0.015584031061090221
McLeod Gloria,2013, California, D, H,183001,-1, N00033509,,,0.0,56883.0,,0.0,-0.11109527433628336
McMorris Rodgers Cathy,2005, Washington, R, H,123006,356, N00026314,,,0.446,60692.0,,0.0,
McMorris Rodgers Cathy,2006, Washington, R, H,1242008,167, N00026314,,,0.446,60692.0,,1119002.0,0.24512526876721172
McMorris Rodgers Cathy,2007, Washington, R, H,1780513,134, N00026314,,,0.446,60692.0,,538505.0,0.008943705495984437
McMorris Rodgers Cathy,2008, Washington, R, H,1423013,146, N00026314,,,0.446,60692.0,,-357500.0,0.12222368959530922
McMorris Rodgers Cathy,2009, Washington, R, H,1330509,159, N00026314,,,0.446,60692.0,,-92504.0,-0.10202435533479227
McMorris Rodgers Cathy,2010, Washington, R, H,1338009,161, N00026314,,,0.446,60692.0,,7500.0,-0.08382578068544295
McMorris Rodgers Cathy,2011, Washington, R, H,1654509,164, N00026314,,,0.446,60692.0,,316500.0,-0.014558637608078295
McMorris Rodgers Cathy,2012, Washington, R, H,1318509,185, N00026314,,,0.446,60692.0,,-336000.0,0.010183970784235644
McMorris Rodgers Cathy,2013, Washington, R, H,1343009,176, N00026314,,,0.669,60692.0,,24500.0,-0.10639914057971789
McNerney Jerry,2006, California, D, H,16001,-1, N00026926,,,0.0,56883.0,,0.0,-0.00019187074270624583
McNerney Jerry,2007, California, D, H,0,422, N00026926,,,-0.257,56883.0,,-16001.0,-0.13959944709260824
McNerney Jerry,2008, California, D, H,32501,396, N00026926,,,-0.257,56883.0,,32501.0,0.18440784906515242
McNerney Jerry,2009, California, D, H,33001,395, N00026926,,,-0.257,56883.0,,500.0,-0.08400403967151308
McNerney Jerry,2010, California, D, H,9002,407, N00026926,,,-0.257,56883.0,,-23999.0,-0.08604694111970371
McNerney Jerry,2011, California, D, H,9002,397, N00026926,,,-0.257,56883.0,,0.0,-0.0563885883386638
McNerney Jerry,2012, California, D, H,384002,297, N00026926,,,-0.257,56883.0,,375000.0,0.054829174296411425
McNerney Jerry,2013, California, D, H,759002,225, N00026926,,,-0.241,56883.0,,375000.0,-0.039215676021505844
Meadows Mark R,2011, North Carolina, R, H,6846016,53, N00033631,39355.0,,0.0,43395.0,,0.0,-0.0563885883386638
Meadows Mark R,2012, North Carolina, R, H,1000510,207, N00033631,39355.0,,0.0,43395.0,,-5845506.0,-0.3357696390913671
Meadows Mark R,2013, North Carolina, R, H,763007,224, N00033631,39355.0,,0.829,43395.0,,-237503.0,-0.15661959497242897
Meehan Patrick,2009, Pennsylvania, R, H,226008,320, N00031134,,,0.0,52768.0,,0.0,-0.08410091892220811
Meehan Patrick,2010, Pennsylvania, R, H,250010,325, N00031134,,,0.0,52768.0,,24002.0,-0.08266213772896272
Meehan Patrick,2011, Pennsylvania, R, H,290511,315, N00031134,,,0.206,52768.0,,40501.0,-0.051035808450703476
Meehan Patrick,2012, Pennsylvania, R, H,257512,328, N00031134,,,0.206,52768.0,,-32999.0,0.029210048575224076
Meehan Patrick,2013, Pennsylvania, R, H,294012,319, N00031134,,,0.438,52768.0,,36500.0,-0.10409899343364501
Meeks Gregory W,2005, New York, D, H,65502,382, N00001171,,,-0.45,51554.0,,0.0,
Meeks Gregory W,2006, New York, D, H,0,411, N00001171,,,-0.45,51554.0,,-65502.0,-0.014551776508896698
Meeks Gregory W,2007, New York, D, H,0,422, N00001171,,,-0.45,51554.0,,0.0,-0.13531303903828587
Meeks Gregory W,2008, New York, D, H,0,414, N00001171,,,-0.45,51554.0,,0.0,0.1792256896170244
Meeks Gregory W,2009, New York, D, H,-87501,426, N00001171,,,-0.45,51554.0,,-87501.0,-0.10105498155233791
Meeks Gregory W,2010, New York, D, H,0,414, N00001171,,,-0.45,51554.0,,87501.0,-0.07818448871105346
Meeks Gregory W,2011, New York, D, H,0,406, N00001171,,,-0.45,51554.0,,0.0,-0.0563885883386638
Meeks Gregory W,2012, New York, D, H,0,412, N00001171,,,-0.45,51554.0,,0.0,0.031282126030495926
Meeks Gregory W,2013, New York, D, H,0,404, N00001171,,,-0.351,51554.0,,0.0,-0.11109527433628336
Menendez Robert,2005, New Jersey, D, S,91002,97, N00000699,,,-0.42,64670.0,,0.0,
Menendez Robert,2006, New Jersey, D, S,291502,90, N00000699,,,-0.42,64670.0,,200500.0,0.04376344521896188
Menendez Robert,2007, New Jersey, D, S,391002,87, N00000699,,,-0.43,64670.0,,99500.0,-0.10865860485260534
Menendez Robert,2008, New Jersey, D, S,391002,88, N00000699,,,-0.43,64670.0,,0.0,0.1792256896170244
Menendez Robert,2009, New Jersey, D, S,407003,83, N00000699,,,-0.441,64670.0,,16001.0,-0.08100058914146609
Menendez Robert,2010, New Jersey, D, S,423502,86, N00000699,,,-0.441,64670.0,,16499.0,-0.08319121378656005
Menendez Robert,2011, New Jersey, D, S,498503,78, N00000699,,,-0.451,64670.0,,75001.0,-0.046476145574857665
Menendez Robert,2012, New Jersey, D, S,490502,82, N00000699,,,-0.451,64670.0,,-8001.0,0.030779726208694357
Menendez Robert,2013, New Jersey, D, S,448002,82, N00000699,,,-0.462,64670.0,,-42500.0,-0.11924162881195814
Meng Grace,2011, New York, D, H,2247142,138, N00034547,,,0.0,51554.0,,0.0,-0.0563885883386638
Meng Grace,2012, New York, D, H,2114522,144, N00034547,,,0.0,51554.0,,-132620.0,0.022954633921094026
Meng Grace,2013, New York, D, H,4548522,85, N00034547,,,-0.378,51554.0,,2434000.0,0.35545123845883253
Merkley Jeff,2007, Oregon, D, S,2716012,-1, N00029303,,,0.0,54067.0,,0.0,-0.13531303903828587
Merkley Jeff,2008, Oregon, D, S,2573512,46, N00029303,,,0.0,54067.0,,-142500.0,0.15650461268529178
Merkley Jeff,2009, Oregon, D, S,2412512,51, N00029303,,,-0.451,54067.0,,-161000.0,-0.11529603764600439
Merkley Jeff,2010, Oregon, D, S,1705512,59, N00029303,,,-0.451,54067.0,,-707000.0,-0.13420893984221965
Merkley Jeff,2011, Oregon, D, S,2900512,46, N00029303,,,-0.451,54067.0,,1195000.0,0.10154756054932888
Merkley Jeff,2012, Oregon, D, S,1275510,62, N00029303,,,-0.451,54067.0,,-1625002.0,-0.07075520870606199
Merkley Jeff,2013, Oregon, D, S,2325013,54, N00029303,,,-0.451,54067.0,,1049503.0,0.0900723365174605
Messer Luke,2011, Indiana, R, H,415002,287, N00012546,,,0.0,47805.0,,0.0,-0.0563885883386638
Messer Luke,2012, Indiana, R, H,468017,274, N00012546,,,0.0,47805.0,,53015.0,0.03461105073400929
Messer Luke,2013, Indiana, R, H,702516,234, N00012546,,,0.796,47805.0,,234499.0,-0.06614675720237131
Mica John L,2005, Florida, R, H,4143505,77, N00002793,,,0.465,47114.0,,0.0,
Mica John L,2006, Florida, R, H,4176006,79, N00002793,,,0.465,47114.0,,32501.0,0.00693327501325473
Mica John L,2007, Florida, R, H,6401005,52, N00002793,,,0.465,47114.0,,2224999.0,0.460728060546689
Mica John L,2008, Florida, R, H,6401005,46, N00002793,,,0.465,47114.0,,0.0,0.1792256896170244
Mica John L,2009, Florida, R, H,3401005,88, N00002793,,,0.465,47114.0,,-3000000.0,-0.6653764230923253
Mica John L,2010, Florida, R, H,6401005,50, N00002793,,,0.465,47114.0,,3000000.0,0.12719115951981144
Mica John L,2011, Florida, R, H,6466006,59, N00002793,,,0.465,47114.0,,65001.0,-0.0477977869881463
Mica John L,2012, Florida, R, H,6433506,57, N00002793,,,0.465,47114.0,,-32500.0,0.02924138184744992
Mica John L,2013, Florida, R, H,6434006,62, N00002793,,,0.701,47114.0,,500.0,-0.11099943487186364
Michaud Mike,2005, Maine, D, H,359006,285, N00024770,,,-0.307,50487.0,,0.0,
Michaud Mike,2006, Maine, D, H,505011,259, N00024770,,,-0.307,50487.0,,146005.0,0.03181658764623817
Michaud Mike,2007, Maine, D, H,375009,287, N00024770,,,-0.307,50487.0,,-130002.0,-0.17013846369162097
Michaud Mike,2008, Maine, D, H,491515,245, N00024770,,,-0.307,50487.0,,116506.0,0.1978021232241012
Michaud Mike,2009, Maine, D, H,456015,268, N00024770,,,-0.307,50487.0,,-35500.0,-0.09097934572155449
Michaud Mike,2010, Maine, D, H,524011,256, N00024770,,,-0.307,50487.0,,67996.0,-0.07955988901805545
Michaud Mike,2011, Maine, D, H,416011,286, N00024770,,,-0.307,50487.0,,-108000.0,-0.07066231560218114
Michaud Mike,2012, Maine, D, H,507511,265, N00024770,,,-0.307,50487.0,,91500.0,0.03702760580737931
Michaud Mike,2013, Maine, D, H,508010,-1, N00024770,,,-0.297,50487.0,,499.0,-0.11099962655079249
Mikulski Barbara A,2005, Maryland, D, S,402011,85, N00001945,,,-0.402,69826.0,,0.0,
Mikulski Barbara A,2006, Maryland, D, S,450010,84, N00001945,,,-0.402,69826.0,,47999.0,0.010330878438561127
Mikulski Barbara A,2007, Maryland, D, S,477010,85, N00001945,,,-0.405,69826.0,,27000.0,-0.12808017750046302
Mikulski Barbara A,2008, Maryland, D, S,338010,91, N00001945,,,-0.405,69826.0,,-139000.0,0.15706267422396591
Mikulski Barbara A,2009, Maryland, D, S,313508,86, N00001945,,,-0.408,69826.0,,-24502.0,-0.08884838972326685
Mikulski Barbara A,2010, Maryland, D, S,336508,92, N00001945,,,-0.408,69826.0,,23000.0,-0.08273279402773821
Mikulski Barbara A,2011, Maryland, D, S,379008,82, N00001945,,,-0.411,69826.0,,42500.0,-0.05077161233218708
Mikulski Barbara A,2012, Maryland, D, S,454508,85, N00001945,,,-0.411,69826.0,,75500.0,0.03602293174803358
Mikulski Barbara A,2013, Maryland, D, S,511509,80, N00001945,,,-0.415,69826.0,,57001.0,-0.10016938371350834
Miller Candice S,2005, Michigan, R, H,653007,216, N00009795,55027.0,,0.32,50056.0,,0.0,
Miller Candice S,2006, Michigan, R, H,1102982,175, N00009795,55027.0,,0.32,50056.0,,449975.0,0.09845547738622948
Miller Candice S,2007, Michigan, R, H,1016512,177, N00009795,55027.0,,0.32,50056.0,,-86470.0,-0.15847694782256522
Miller Candice S,2008, Michigan, R, H,880511,188, N00009795,55027.0,,0.32,50056.0,,-136001.0,0.15754085323953268
Miller Candice S,2009, Michigan, R, H,1173513,167, N00009795,55027.0,,0.32,50056.0,,293002.0,-0.027329290497923885
Miller Candice S,2010, Michigan, R, H,1157011,175, N00009795,55027.0,,0.32,50056.0,,-16502.0,-0.0855182881537158
Miller Candice S,2011, Michigan, R, H,1647507,165, N00009795,55027.0,,0.32,50056.0,,490496.0,0.008437394326578756
Miller Candice S,2012, Michigan, R, H,1369657,180, N00009795,55027.0,,0.32,50056.0,,-277850.0,0.013835333068670273
Miller Candice S,2013, Michigan, R, H,1336013,178, N00009795,55027.0,,0.727,50056.0,,-33644.0,-0.11754412021815636
Miller Gary,2005, California, R, H,31881533,10, N00006954,,,0.498,56883.0,,0.0,
Miller Gary,2006, California, R, H,28244520,14, N00006954,,,0.498,56883.0,,-3637013.0,-0.7975288062623794
Miller Gary,2007, California, R, H,39978021,10, N00006954,,,0.498,56883.0,,11733501.0,3.007901334550827
Miller Gary,2008, California, R, H,36719526,11, N00006954,,,0.498,56883.0,,-3258495.0,-0.34032880565782553
Miller Gary,2009, California, R, H,51833527,7, N00006954,,,0.498,56883.0,,15114001.0,2.8443652648453437
Miller Gary,2010, California, R, H,46008028,8, N00006954,,,0.498,56883.0,,-5825499.0,-0.4951412698083531
Miller Gary,2011, California, R, H,44517530,13, N00006954,,,0.498,56883.0,,-1490498.0,-0.2533789766610532
Miller Gary,2012, California, R, H,46542523,12, N00006954,,,0.498,56883.0,,2024993.0,0.15843574712153863
Miller Gary,2013, California, R, H,80335533,-1, N00006954,,,0.608,56883.0,,33793010.0,6.366312684723075
Miller George,2005, California, D, H,673006,212, N00007390,,,-0.592,56883.0,,0.0,
Miller George,2006, California, D, H,701007,219, N00007390,,,-0.592,56883.0,,28001.0,0.005946746724838239
Miller George,2007, California, D, H,693007,225, N00007390,,,-0.592,56883.0,,-8000.0,-0.13745610912356673
Miller George,2008, California, D, H,668006,218, N00007390,,,-0.592,56883.0,,-25001.0,0.1752393763231981
Miller George,2009, California, D, H,668006,234, N00007390,,,-0.592,56883.0,,0.0,-0.08410091892220811
Miller George,2010, California, D, H,668006,229, N00007390,,,-0.592,56883.0,,0.0,-0.08435464519723557
Miller George,2011, California, D, H,709010,237, N00007390,,,-0.592,56883.0,,41004.0,-0.05096932988761506
Miller George,2012, California, D, H,651505,248, N00007390,,,-0.592,56883.0,,-57505.0,0.027671264669078675
Miller George,2013, California, D, H,708505,-1, N00007390,,,-0.607,56883.0,,57000.0,-0.10016957539243716
Miller Jeff,2005, Florida, R, H,1260736,157, N00013846,,,0.656,47114.0,,0.0,
Miller Jeff,2006, Florida, R, H,742155,215, N00013846,,,0.656,47114.0,,-518581.0,-0.11387960992833128
Miller Jeff,2007, Florida, R, H,-378996,440, N00013846,,,0.656,47114.0,,-1121151.0,-0.4356511851861242
Miller Jeff,2008, Florida, R, H,320103,291, N00013846,,,0.656,47114.0,,699099.0,0.2906943363671812
Miller Jeff,2009, Florida, R, H,222100,323, N00013846,,,0.656,47114.0,,-98003.0,-0.1030898333339361
Miller Jeff,2010, Florida, R, H,223502,336, N00013846,,,0.656,47114.0,,1402.0,-0.08425578279116447
Miller Jeff,2011, Florida, R, H,531502,260, N00013846,,,0.656,47114.0,,308000.0,-0.01568203280937364
Miller Jeff,2012, Florida, R, H,1091003,201, N00013846,,,0.656,47114.0,,559501.0,0.06641438483537056
Miller Jeff,2013, Florida, R, H,1223504,185, N00013846,,,0.886,0.886,,132501.0,-0.08569762458613313
Moore Gwen,2005, Wisconsin, D, H,40003,397, N00026914,,,-0.578,54342.0,,0.0,
Moore Gwen,2006, Wisconsin, D, H,24002,401, N00026914,,,-0.578,54342.0,,-16001.0,-0.003699746107806753
Moore Gwen,2007, Wisconsin, D, H,24002,408, N00026914,,,-0.578,54342.0,,0.0,-0.13531303903828587
Moore Gwen,2008, Wisconsin, D, H,24002,404, N00026914,,,-0.578,54342.0,,0.0,0.1792256896170244
Moore Gwen,2009, Wisconsin, D, H,64503,379, N00026914,,,-0.578,54342.0,,40501.0,-0.07625350585741013
Moore Gwen,2010, Wisconsin, D, H,40003,395, N00026914,,,-0.578,54342.0,,-24500.0,-0.08608226926909146
Moore Gwen,2011, Wisconsin, D, H,0,406, N00026914,,,-0.578,54342.0,,-40003.0,-0.06167555048424236
Moore Gwen,2012, Wisconsin, D, H,0,412, N00026914,,,-0.578,54342.0,,0.0,0.031282126030495926
Moore Gwen,2013, Wisconsin, D, H,0,404, N00026914,,,-0.528,54342.0,,0.0,-0.11109527433628336
Moran Jerry,2005, Kansas, R, S,567511,229, N00005282,,,0.416,50003.0,,0.0,
Moran Jerry,2006, Kansas, R, S,510511,257, N00005282,,,0.416,50003.0,,-57000.0,-0.012687895729315139
Moran Jerry,2007, Kansas, R, S,816010,200, N00005282,,,0.416,50003.0,,305499.0,-0.05347481804038419
Moran Jerry,2008, Kansas, R, S,718509,208, N00005282,,,0.416,50003.0,,-97501.0,0.16367953016494818
Moran Jerry,2009, Kansas, R, S,618509,-1, N00005282,,,0.416,50003.0,,-100000.0,-0.103476769061212
Moran Jerry,2010, Kansas, R, S,768009,78, N00005282,,,0.416,50003.0,,149500.0,-0.07381261259550273
Moran Jerry,2011, Kansas, R, S,777010,68, N00005282,,,0.416,50003.0,,9001.0,-0.0551989789025627
Moran Jerry,2012, Kansas, R, S,826010,70, N00005282,,,0.416,50003.0,,49000.0,0.03435894033724222
Moran Jerry,2013, Kansas, R, S,973510,70, N00005282,,,0.632,50003.0,,147500.0,-0.08282263233247086
Moran Jim,2005, Virginia, D, H,10005107,35, N00002083,,,-0.328,66015.0,,0.0,
Moran Jim,2006, Virginia, D, H,11966154,31, N00002083,,,-0.328,66015.0,,1961047.0,0.42972553823824833
Moran Jim,2007, Virginia, D, H,12653083,29, N00002083,,,-0.328,66015.0,,686929.0,0.04870408478819999
Moran Jim,2008, Virginia, D, H,6176011,47, N00002083,,,-0.328,66015.0,,-6477072.0,-0.85351852936102
Moran Jim,2009, Virginia, D, H,3259510,91, N00002083,,,-0.328,66015.0,,-2916501.0,-0.6491977819847584
Moran Jim,2010, Virginia, D, H,266509,318, N00002083,,,-0.328,66015.0,,-2993001.0,-0.2954069135518777
Moran Jim,2011, Virginia, D, H,16001,394, N00002083,,,-0.328,66015.0,,-250508.0,-0.08949676305467491
Moran Jim,2012, Virginia, D, H,8001,405, N00002083,,,-0.328,66015.0,,-8000.0,0.030779789000823066
Moran Jim,2013, Virginia, D, H,0,-1, N00002083,,,-0.342,66015.0,,-8001.0,-0.11262889744592744
Mullin Markwayne,2011, Oklahoma, R, H,4917016,70, N00033410,,,0.0,47691.0,,0.0,-0.0563885883386638
